M0042A,23.89,77.81,14.72,13.1887,2.83656,0.019617,9.06156
M0042A,23.99,77.91,14.74,-0.34413,1.49764,1.49193,8.52119
M0042A,24.09,78.01,14.77,14.6597,2.72923,-0.0312781,10.1307
M0042A,24.19,78.11,14.79,11.8335,4.60044,-2.76188,7.81623
M0042A,24.29,78.21,14.81,10.2575,1.66038,0.0356479,7.88752
M0042A,24.39,78.31,14.84,-4.00698,3.3026,0.142223,7.53754
M0042A,24.49,78.41,14.86,11.024,2.09237,0.0769263,7.77947
M0042A,24.59,78.51,14.88,7.55181,3.14312,0.012224,10.441
M0042A,24.69,78.61,14.90,1.3663,1.9004,1.15849,9.88115
M0042A,24.79,78.71,14.93,10.4783,0.227375,1.38291,6.71824
M0042A,24.89,78.81,14.95,-2.75891,1.24078,1.19362,6.76705
M0042A,24.99,78.91,14.97,8.25069,0.55742,1.3631,5.8061
M0042A,25.09,79.01,15.00,-0.388387,1.44709,1.67381,9.49484
M0042A,25.19,79.11,15.02,2.20003,0.401619,1.96632,7.5187
M0042A,25.29,79.21,15.04,7.88192,2.71164,-1.11688,5.89026
M0042A,25.39,79.31,15.07,-2.74984,2.1747,0.40394,6.74999
M0042A,25.49,79.41,15.09,-1.15222,3.90054,0.0316163,9.83583
M0042A,25.59,79.51,15.11,-3.27675,2.73726,0.0211038,6.29377
M0042A,25.69,79.61,15.13,-1.88915,2.40441,0.721878,7.60311
M0042A,25.79,79.71,15.16,0.559665,1.6809,0.380227,5.6672
M0042A,25.89,79.81,15.18,1.44165,2.57768,0.620045,9.07468
M0042A,25.99,79.91,15.20,-0.379319,1.2107,1.51166,8.3421
M0042A,26.09,80.01,15.23,-3.66628,1.7369,0.847178,6.41365
M0042A,26.19,80.11,15.25,-0.32816,1.66628,0.86027,6.77026
M0042A,26.29,80.21,15.27,1.82581,2.87063,0.0169847,8.03415
M0042A,26.39,80.31,15.30,1.60938,2.89013,0.189207,8.12467
M0042A,26.49,80.41,15.32,-1.61926,2.17458,0.325,6.21983
M0042A,26.59,80.51,15.34,-2.6687,2.04572,-0.0152377,5.13277
M0042A,26.69,80.61,15.36,9.17947,0.425114,1.8096,8.23429
M0042A,26.79,80.71,15.39,11.2295,1.21535,0.273639,7.13434
M0042A,26.89,80.81,15.41,-3.39104,2.57727,0.622315,7.44843
M0042A,26.99,80.91,15.43,-3.08712,1.29395,1.75659,7.55887
M0042A,27.09,81.01,15.46,-21.4688,2.3984,0.854867,6.95959
M0042A,27.19,81.11,15.48,10.2336,0.98333,0.847286,8.65368
M0042A,27.29,81.21,15.50,-2.48249,1.75305,0.771336,5.31096
M0042A,27.39,81.31,15.53,-2.14768,1.20302,0.995346,5.77949
